Product ID,Product Name,Category,Sub-Category,Unit Price,Sales,row_number
OFF-PA-6556,Xerox 1997,Office Supplies,Paper,6.48,19.44,310
FUR-FU-2867,3M Hangers With Command Adhesive,Furniture,Furnishings,3.7,14.8,307
FUR-BO-3634,Bush Floating Shelf Set Metal,Furniture,Bookcases,170.73,853.65,302
FUR-FU-6256,Tenex Frame Erganomic,Furniture,Furnishings,108.6,434.4,307
TEC-MA-4201,Epson Phone Durable,Technology,Machines,81.09,891.99,309
FUR-CH-4698,Hon Steel Folding Chair Black,Furniture,Chairs,59.24,236.97,303
FUR-CH-4633,Hon Chairmat Set of Two,Furniture,Chairs,38.52,269.64,303
OFF-ST-6058,Smead Shelving Industrial,Office Supplies,Storage,41.01,492.12,312
OFF-PA-6573,Xerox 210,Office Supplies,Paper,5.18,10.37,310
OFF-SU-5169,Martin-Yale Premier Letter Opener,Office Supplies,Supplies,12.88,12.88,313
OFF-AR-3448,BIC Canvas Easy-Erase,Office Supplies,Art,53.97,323.82,300
TEC-PH-5817,Samsung Galaxy Mega 6.3,Technology,Phones,335.99,1679.96,311
OFF-ST-6103,Standard Rollaway File with Lock,Office Supplies,Storage,180.19,720.76,312
FUR-TA-5052,Lesro Coffee Table Rectangular,Furniture,Tables,174.7,1048.19,314
OFF-PA-4466,Green Bar Computer Printout Paper 8.5 x 11,Office Supplies,Paper,33.9,305.1,310
FUR-CH-4709,Hon Valutask Swivel Chairs,Furniture,Chairs,100.98,504.9,303
TEC-PH-4793,HTC One,Technology,Phones,79.99,319.97,311
OFF-SU-4319,Fiskars Shears Easy Grip,Office Supplies,Supplies,49.26,246.3,313
OFF-AP-3377,Belkin F9S820V06 8 Outlet Surge,Office Supplies,Appliances,32.48,129.92,299
FUR-CH-4525,Harbour Creations Chairmat Set of Two,Furniture,Chairs,66.83,534.6,303
TEC-PH-3796,Cisco Office Telephone Cordless,Technology,Phones,74.98,449.87,311
OFF-ST-6060,Smead Shelving Wire Frame,Office Supplies,Storage,43.2,302.4,312
OFF-PA-4139,Embossed Ink Jet Note Cards,Office Supplies,Paper,22.57,67.71,310
OFF-EN-6212,Strathmore #10 Envelopes Ultimate White,Office Supplies,Envelopes,52.71,158.13,305
FUR-CH-5440,Office Star Chairmat Set of Two,Furniture,Chairs,49.69,347.84,303
OFF-PA-6487,Xerox 1933,Office Supplies,Paper,12.28,61.4,310
OFF-LA-3083,Alphabetical Labels for Top Tab Filing,Office Supplies,Labels,14.8,88.8,308
TEC-CO-3605,Brother Personal Copier Digital,Technology,Copiers,142.53,712.65,304
FUR-CH-5048,Leather Task Chair Black,Furniture,Chairs,63.69,63.69,303
OFF-PA-6336,Unpadded Memo Slips,Office Supplies,Paper,3.18,6.37,310
OFF-PA-6587,Xerox 223,Office Supplies,Paper,6.48,19.44,310
FUR-CH-5437,Office Star Chairmat Adjustable,Furniture,Chairs,68.31,341.55,303
TEC-PH-5085,LF Elite 3D Dazzle Designer Hard Case Cover Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite,Technology,Phones,8.72,43.6,311
OFF-PA-6476,Xerox 1923,Office Supplies,Paper,6.68,6.68,310
TEC-PH-5262,Motorola Office Telephone with Caller ID,Technology,Phones,59.56,357.36,311
TEC-MA-4211,Epson Receipt Printer White,Technology,Machines,95.82,287.45,309
TEC-MA-5006,Konica Inkjet Durable,Technology,Machines,311.85,1247.4,309
OFF-AR-5317,Newell 338,Office Supplies,Art,2.94,14.7,300
OFF-AP-4218,Eureka Sanitaire  Commercial Upright,Office Supplies,Appliances,165.71,662.84,299
FUR-BO-4854,Ikea Corner Shelving Pine,Furniture,Bookcases,124.41,248.82,302
TEC-PH-3164,AT&T 841000 Phone,Technology,Phones,69.0,345.0,311
FUR-CH-5445,Office Star Flex Back Scooter Chair with White Frame,Furniture,Chairs,77.69,233.06,303
FUR-TA-4690,Hon Round Table Fully Assembled,Furniture,Tables,275.94,551.87,314
OFF-AP-3569,Breville Coffee Grinder White,Office Supplies,Appliances,54.0,756.0,299
TEC-CO-6004,Sharp Ink Laser,Technology,Copiers,82.77,496.64,304
OFF-AP-4969,KitchenAid Toaster Red,Office Supplies,Appliances,56.88,284.4,299
FUR-BO-4847,Ikea 3-Shelf Cabinet Traditional,Furniture,Bookcases,128.2,769.18,302
TEC-CO-4779,HP Ink High-Speed,Technology,Copiers,82.48,247.46,304
TEC-AC-5856,SanDisk Cruzer 32 GB USB Flash Drive,Technology,Accessories,19.02,95.1,298
OFF-ST-5784,Safco Industrial Wire Shelving System,Office Supplies,Storage,72.78,72.78,312
FUR-FU-3047,Advantus Photo Frame Black,Furniture,Furnishings,52.98,688.74,307
OFF-AR-3467,BIC Pens Water Color,Office Supplies,Art,17.46,17.46,300
FUR-FU-4066,Eldon Frame Durable,Furniture,Furnishings,75.52,377.6,307
OFF-AP-4509,Hamilton Beach Toaster Black,Office Supplies,Appliances,45.55,364.42,299
FUR-CH-4520,Harbour Creations Bag Chairs Red,Furniture,Chairs,61.62,246.48,303
TEC-MA-5001,Konica Calculator Wireless,Technology,Machines,42.85,514.23,309
OFF-EN-3112,Ampad #10 Peel & Seel Holiday Envelopes,Office Supplies,Envelopes,4.48,26.88,305
OFF-EN-4439,GlobeWeis Interoffice Envelope Recycled,Office Supplies,Envelopes,31.08,435.12,305
TEC-MA-5514,Okidata Receipt Printer Durable,Technology,Machines,123.03,369.09,309
OFF-BI-5670,Recycled Pressboard Report Cover with Reinforced Top Hinge,Office Supplies,Binders,2.58,18.09,301
OFF-EN-3102,Ames Mailers Set of 50,Office Supplies,Envelopes,35.85,286.8,305
TEC-AC-5123,Logitech Memory Card Programmable,Technology,Accessories,94.39,471.96,298
FUR-FU-3941,Deflect-O Frame Duo Pack,Furniture,Furnishings,99.09,594.54,307
OFF-AP-4746,Hoover Toaster Black,Office Supplies,Appliances,74.76,523.34,299
FUR-TA-3778,Chromcraft Wood Table Fully Assembled,Furniture,Tables,483.99,967.98,314
TEC-AC-4178,Enermax Numeric Keypad Bluetooth,Technology,Accessories,57.54,805.56,298
OFF-AP-3838,Commercial WindTunnel Clean Air Upright Vacuum Replacement Belts Filtration Bags,Office Supplies,Appliances,3.89,7.78,299
OFF-SU-4135,Elite Trimmer Easy Grip,Office Supplies,Supplies,43.29,259.74,313
OFF-AP-4491,Hamilton Beach Blender Silver,Office Supplies,Appliances,60.38,543.46,299
TEC-CO-4786,HP Personal Copier High-Speed,Technology,Copiers,122.49,612.45,304
TEC-MA-5543,Panasonic Card Printer Red,Technology,Machines,170.97,683.88,309
TEC-AC-3389,Belkin Memory Card Erganomic,Technology,Accessories,112.62,450.48,298
OFF-AP-4955,KitchenAid Coffee Grinder White,Office Supplies,Appliances,61.75,308.74,299
FUR-BO-3409,Bestar Classic Bookcase,Furniture,Bookcases,50.0,349.96,302
FUR-CH-4402,Global Deluxe Office Fabric Chairs,Furniture,Chairs,95.98,287.94,303
OFF-SU-4325,Fiskars Trimmer Easy Grip,Office Supplies,Supplies,43.92,263.52,313
OFF-ST-2922,Acco Perma 4000 Stacking Storage Drawers,Office Supplies,Storage,12.99,38.98,312
FUR-BO-3615,Bush 3-Shelf Cabinet Metal,Furniture,Bookcases,89.98,449.91,302
OFF-AR-3477,Binney & Smith Canvas Fluorescent,Office Supplies,Art,35.08,210.48,300
OFF-BI-3255,Avery Binding Machine Clear,Office Supplies,Binders,48.3,676.2,301
TEC-AC-3392,Belkin Mouse Bluetooth,Technology,Accessories,27.14,189.98,298
OFF-EN-5031,Kraft Interoffice Envelope Set of 50,Office Supplies,Envelopes,31.28,187.68,305
OFF-AR-3973,DIXON Ticonderoga Erasable Checking Pencils,Office Supplies,Art,4.46,22.32,300
TEC-AC-5124,Logitech Memory Card USB,Technology,Accessories,103.59,517.95,298
TEC-AC-5236,Microsoft Natural Keyboard Elite,Technology,Accessories,47.9,479.04,298
FUR-CH-5757,SAFCO Chairmat Black,Furniture,Chairs,57.39,344.34,303
FUR-BO-3645,Bush Somerset Collection Bookcase,Furniture,Bookcases,104.78,314.35,302
FUR-CH-5436,Office Star Bag Chairs Set of Two,Furniture,Chairs,57.69,403.83,303
FUR-CH-5801,SAFCO Steel Folding Chair Black,Furniture,Chairs,83.28,249.84,303
OFF-AP-4719,Hoover Blender Black,Office Supplies,Appliances,64.4,322.0,299
FUR-FU-3940,Deflect-O Frame Black,Furniture,Furnishings,110.04,990.36,307
TEC-PH-5826,Samsung Headset VoIP,Technology,Phones,48.86,439.74,311
FUR-CH-4661,Hon GuestStacker Chair,Furniture,Chairs,226.67,680.01,303
FUR-BO-5945,Sauder Camden County Barrister Bookcase Planked Cherry Finish,Furniture,Bookcases,102.83,411.33,302
TEC-AC-5873,SanDisk Memory Card Erganomic,Technology,Accessories,99.2,793.58,298
TEC-PH-3817,Cisco Speaker Phone VoIP,Technology,Phones,92.38,461.9,311
OFF-PA-5848,SanDisk Cards & Envelopes Multicolor,Office Supplies,Paper,49.83,249.15,310
OFF-ST-6156,Steel Personal Filing/Posting Tote,Office Supplies,Storage,35.51,177.55,312
FUR-BO-5946,Sauder Camden County Collection Libraries Planked Cherry Finish,Furniture,Bookcases,97.73,293.2,302
FUR-FU-4024,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,Furniture,Furnishings,43.31,173.24,307
FUR-CH-5759,SAFCO Chairmat Set of Two,Furniture,Chairs,62.07,248.28,303
FUR-FU-4025,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,Furniture,Furnishings,21.68,108.4,307
OFF-AP-3374,Belkin F9G930V10-GRY 9 Outlet Surge,Office Supplies,Appliances,53.48,106.96,299
FUR-BO-5973,Sauder Stackable Bookrack Traditional,Furniture,Bookcases,146.28,585.12,302
OFF-LA-3217,Avery 497,Office Supplies,Labels,3.08,21.56,308
OFF-LA-3241,Avery 519,Office Supplies,Labels,7.31,14.62,308
FUR-FU-3033,Advantus Frame Duo Pack,Furniture,Furnishings,44.47,311.3,307
OFF-AR-5902,Sanford Canvas Blue,Office Supplies,Art,45.47,227.34,300
OFF-BI-4818,Ibico Binding Machine Recycled,Office Supplies,Binders,51.78,258.9,301
TEC-MA-5500,Okidata Card Printer Wireless,Technology,Machines,131.87,659.36,309
OFF-AP-4510,Hamilton Beach Toaster Red,Office Supplies,Appliances,57.51,287.55,299
OFF-BI-3984,DXL Angle-View Binders with Locking Rings Black,Office Supplies,Binders,4.79,28.75,301
OFF-BI-6388,Wilson Jones Custom Binder Spines & Labels,Office Supplies,Binders,1.63,8.16,301
TEC-AC-5131,Logitech Numeric Keypad Erganomic,Technology,Accessories,44.13,485.43,298
OFF-AP-4971,KitchenAid Toaster White,Office Supplies,Appliances,83.46,667.68,299
FUR-BO-4856,Ikea Floating Shelf Set Metal,Furniture,Bookcases,90.56,633.92,302
OFF-LA-3212,Avery 492,Office Supplies,Labels,2.3,4.61,308
FUR-TA-4392,Global Adaptabilities Conference Tables,Furniture,Tables,280.98,842.94,314
TEC-MA-6131,Star Micronics TSP800 TSP847IIU Receipt Printer,Technology,Machines,343.16,686.32,309
OFF-BI-4341,GBC DocuBind P50 Personal Binding Machine,Office Supplies,Binders,51.18,153.55,301
OFF-PA-6546,Xerox 1988,Office Supplies,Paper,24.78,223.06,310
FUR-BO-3893,Dania Corner Shelving Metal,Furniture,Bookcases,121.53,972.24,302
TEC-PH-3814,Cisco SPA525G2 IP Phone - Wireless,Technology,Phones,15.96,143.64,311
OFF-AR-3528,Boston Canvas Water Color,Office Supplies,Art,56.82,227.28,300
FUR-CH-4673,Hon Olson Stacker Stools,Furniture,Chairs,112.65,112.65,303
FUR-FU-5160,Luxo Professional Combination Clamp-On Lamps,Furniture,Furnishings,102.3,204.6,307
OFF-AR-3535,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Office Supplies,Art,23.65,47.3,300
OFF-BI-2899,Acco Binding Machine Clear,Office Supplies,Binders,50.55,353.85,301
TEC-PH-3793,Cisco Headset with Caller ID,Technology,Phones,88.44,353.76,311
FUR-CH-5367,Novimex Bag Chairs Black,Furniture,Chairs,43.53,304.71,303
OFF-AR-3491,Binney & Smith Markers Water Color,Office Supplies,Art,18.18,254.52,300
OFF-ST-4282,Fellowes Shelving Blue,Office Supplies,Storage,52.06,156.17,312
OFF-FA-3040,Advantus Map Pennant Flags and Round Head Tacks,Office Supplies,Fasteners,3.95,11.85,306
FUR-FU-3935,Deflect-O Door Stop Erganomic,Furniture,Furnishings,42.57,255.42,307
FUR-CH-5396,Novimex Rocking Chair Red,Furniture,Chairs,131.43,657.15,303
OFF-AR-2875,50 Colored Long Pencils,Office Supplies,Art,10.16,30.48,300
OFF-FA-3051,Advantus Plastic Paper Clips,Office Supplies,Fasteners,5.0,20.0,306
FUR-TA-3340,Barricks Computer Table Adjustable Height,Furniture,Tables,309.02,1545.08,314
OFF-EN-3663,Cameo Interoffice Envelope Set of 50,Office Supplies,Envelopes,47.43,332.01,305
OFF-AP-4566,Harmony HEPA Quiet Air Purifiers,Office Supplies,Appliances,11.7,35.1,299
TEC-MA-5011,Konica Phone Red,Technology,Machines,75.01,525.04,309
OFF-AR-5334,Newell Chalk Holder,Office Supplies,Art,4.13,12.39,300
TEC-MA-5004,Konica Card Printer White,Technology,Machines,115.72,1272.92,309
OFF-AR-4011,Economy #2 Pencils,Office Supplies,Art,2.66,7.98,300
OFF-AR-3471,BIC Sketch Pad Water Color,Office Supplies,Art,51.84,259.2,300
OFF-AR-5321,Newell 341,Office Supplies,Art,4.28,12.84,300
OFF-PA-6533,Xerox 1976,Office Supplies,Paper,5.18,15.55,310
OFF-SU-3000,Acme Titanium Bonded Scissors,Office Supplies,Supplies,6.8,6.8,313
FUR-FU-5735,Rubbermaid Photo Frame Black,Furniture,Furnishings,51.75,621.0,307
OFF-FA-6192,Stockwell Push Pins,Office Supplies,Fasteners,2.18,8.72,306
OFF-AR-3517,Boston 16750 Black Compact Battery Pencil Sharpener,Office Supplies,Art,8.75,8.75,300
OFF-SU-4129,Elite Scissors Serrated,Office Supplies,Supplies,19.23,249.99,313
OFF-ST-6295,Tennsco Snap-Together Open Shelving Units Starter Sets and Add-On Units,Office Supplies,Storage,279.48,1117.92,312
TEC-PH-5562,Panasonic KX TS3282W Corded phone,Technology,Phones,67.99,339.96,311
FUR-CH-4405,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Furniture,Chairs,189.69,379.37,303
TEC-PH-5829,Samsung Office Telephone Cordless,Technology,Phones,61.26,735.16,311
FUR-CH-5435,Office Star Bag Chairs Red,Furniture,Chairs,55.44,332.64,303
TEC-AC-5874,SanDisk Memory Card Programmable,Technology,Accessories,113.91,569.55,298
FUR-CH-4700,Hon Steel Folding Chair Set of Two,Furniture,Chairs,33.47,234.28,303
FUR-FU-4100,Eldon Stackable Tray Side-Load Legal Smoke,Furniture,Furnishings,9.14,63.98,307
OFF-BI-3257,Avery Binding Machine Economy,Office Supplies,Binders,48.84,244.2,301
OFF-BI-2905,Acco D-Ring Binder w/DublLock,Office Supplies,Binders,4.28,29.93,301
OFF-PA-4175,Enermax Note Cards 8.5 x 11,Office Supplies,Paper,28.41,227.28,310
OFF-BI-4816,Ibico Binding Machine Durable,Office Supplies,Binders,52.92,264.6,301
OFF-AP-3126,APC 7 Outlet Network SurgeArrest Surge Protector,Office Supplies,Appliances,16.1,64.38,299
OFF-ST-5711,Rogers Trays Single Width,Office Supplies,Storage,61.71,370.26,312
FUR-CH-4699,Hon Steel Folding Chair Red,Furniture,Chairs,48.85,293.11,303
OFF-EN-5974,Security-Tint Envelopes,Office Supplies,Envelopes,7.64,15.28,305
TEC-PH-5830,Samsung Office Telephone Full Size,Technology,Phones,33.25,166.27,311
OFF-PA-6532,Xerox 1975,Office Supplies,Paper,5.18,15.55,310
TEC-PH-5346,Nokia Office Telephone Cordless,Technology,Phones,57.78,231.13,311
TEC-AC-3391,Belkin Memory Card USB,Technology,Accessories,115.02,460.08,298
OFF-LA-3233,Avery 511,Office Supplies,Labels,2.46,4.93,308
OFF-AP-4723,Hoover Coffee Grinder Red,Office Supplies,Appliances,68.79,343.95,299
FUR-FU-3911,Dax Clear Box Frame,Furniture,Furnishings,3.49,6.98,307
TEC-AC-3394,Belkin Mouse Programmable,Technology,Accessories,42.21,379.89,298
OFF-AP-6319,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Office Supplies,Appliances,70.97,638.73,299
OFF-AR-5904,Sanford Canvas Fluorescent,Office Supplies,Art,51.78,258.9,300
FUR-CH-5410,Novimex Swivel Fabric Task Chair,Furniture,Chairs,150.98,301.96,303
TEC-PH-5620,Polycom CX300 Desktop Phone USB VoIP phone,Technology,Phones,149.99,299.98,311
TEC-AC-5231,Micro Innovations USB RF Wireless Keyboard with Mouse,Technology,Accessories,25.0,50.0,298
TEC-MA-5516,Okidata Receipt Printer White,Technology,Machines,109.19,327.56,309
OFF-AP-4747,Hoover Toaster Red,Office Supplies,Appliances,83.64,669.12,299
OFF-AR-3287,Avery Hi-Liter Smear-Safe Highlighters,Office Supplies,Art,4.67,9.34,300
OFF-AP-4611,Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day Replacement Filter,Office Supplies,Appliances,11.32,45.28,299
OFF-LA-3211,Avery 491,Office Supplies,Labels,4.13,28.91,308
OFF-AP-3584,Breville Toaster Silver,Office Supplies,Appliances,30.98,216.89,299
FUR-FU-3024,Advantus Clock Duo Pack,Furniture,Furnishings,51.45,205.8,307
TEC-PH-5831,Samsung Office Telephone VoIP,Technology,Phones,65.31,587.79,311
OFF-AP-4931,Kensington 6 Outlet SmartSocket Surge Protector,Office Supplies,Appliances,40.98,122.94,299
OFF-EN-3834,Colored Envelopes,Office Supplies,Envelopes,3.69,11.07,305
TEC-PH-3798,Cisco Office Telephone VoIP,Technology,Phones,53.7,429.6,311
OFF-PA-6439,Xerox 189,Office Supplies,Paper,104.85,314.55,310
TEC-AC-3388,Belkin Memory Card Bluetooth,Technology,Accessories,114.81,459.24,298
OFF-PA-6468,Xerox 1916,Office Supplies,Paper,39.15,78.3,310
TEC-MA-5542,Panasonic Card Printer Durable,Technology,Machines,173.94,869.7,309
TEC-MA-5509,Okidata Phone Wireless,Technology,Machines,73.82,369.11,309
OFF-AP-4718,Honeywell Quietcare HEPA Air Cleaner,Office Supplies,Appliances,62.92,62.92,299
OFF-ST-6273,Tenex Shelving Industrial,Office Supplies,Storage,55.14,275.7,312
FUR-FU-2877,9-3/4 Diameter Round Wall Clock,Furniture,Furnishings,11.03,44.13,307
TEC-MA-6146,StarTech Phone Wireless,Technology,Machines,49.68,198.72,309
FUR-FU-3049,Advantus Photo Frame Durable,Furniture,Furnishings,33.34,266.72,307
OFF-LA-5977,Self-Adhesive Address Labels for Typewriters with Dispenser Box,Office Supplies,Labels,2.95,20.66,308
TEC-PH-5349,Nokia Office Telephone with Caller ID,Technology,Phones,65.13,195.39,311
OFF-LA-5976,Self-Adhesive Address Labels for Typewriters by Universal,Office Supplies,Labels,5.85,17.54,308
OFF-BI-6385,Wilson Jones Binding Machine Recycled,Office Supplies,Binders,49.32,295.92,301
OFF-BI-4806,Ibico 3-Hole Punch Recycled,Office Supplies,Binders,30.81,246.48,301
OFF-BI-6412,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Office Supplies,Binders,1.45,7.23,301
OFF-PA-3116,"Ampad Poly Cover Wirebound Steno Book 6"" x 9"" Assorted Colors Gregg Ruled",Office Supplies,Paper,4.54,9.08,310
OFF-PA-6564,Xerox 202,Office Supplies,Paper,6.48,6.48,310
TEC-PH-5338,Nokia Audio Dock with Caller ID,Technology,Phones,166.74,833.7,311
OFF-SU-4308,Fiskars Letter Opener Easy Grip,Office Supplies,Supplies,26.6,212.76,313
OFF-BI-3715,Cardinal 3-Hole Punch Recycled,Office Supplies,Binders,29.16,233.28,301
FUR-FU-6099,Stackable Trays,Furniture,Furnishings,2.46,4.93,307
OFF-ST-5766,SAFCO Commercial Wire Shelving Black,Office Supplies,Storage,138.14,276.28,312
OFF-AR-3447,BIC Canvas Blue,Office Supplies,Art,39.2,274.41,300
OFF-EN-4446,GlobeWeis Mailers with clear poly window,Office Supplies,Envelopes,37.88,189.4,305
FUR-CH-5409,Novimex Steel Folding Chair Set of Two,Furniture,Chairs,76.03,456.19,303
OFF-AP-3375,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Office Supplies,Appliances,15.07,30.14,299
TEC-MA-5575,Panasonic Receipt Printer Durable,Technology,Machines,80.68,564.76,309
OFF-BI-4355,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,4.2,29.37,301
OFF-AP-4219,Eureka Sanitaire  Multi-Pro Heavy-Duty Upright Disposable Bags,Office Supplies,Appliances,3.5,17.48,299
TEC-AC-4171,Enermax Mouse Bluetooth,Technology,Accessories,40.29,402.9,298
TEC-PH-5241,Mitel MiVoice 5330e IP Phone,Technology,Phones,219.99,659.98,311
FUR-FU-6233,"Tenex Chairmat w/ Average Lip 45"" x 53""",Furniture,Furnishings,60.54,302.72,307
TEC-PH-3804,Cisco Small Business SPA 502G VoIP phone,Technology,Phones,82.06,246.17,311
TEC-MA-5506,Okidata Phone Durable,Technology,Machines,86.97,521.82,309
OFF-ST-4088,Eldon Portable Mobile Manager,Office Supplies,Storage,28.28,56.56,312
OFF-AP-4968,KitchenAid Toaster Black,Office Supplies,Appliances,76.28,381.38,299
TEC-CO-3600,Brother Ink Digital,Technology,Copiers,132.25,793.48,304
OFF-AR-3971,Dixon Ticonderoga Core-Lock Colored Pencils,Office Supplies,Art,7.29,14.58,300
TEC-PH-5266,Motorola Signal Booster with Caller ID,Technology,Phones,121.66,486.64,311
OFF-AP-2932,Acco Six-Outlet Power Strip 4' Cord Length,Office Supplies,Appliances,8.62,8.62,299
FUR-BO-4852,Ikea Corner Shelving Metal,Furniture,Bookcases,122.52,735.12,302
OFF-FA-3076,Advantus T-Pin Paper Clips,Office Supplies,Fasteners,4.51,9.02,306
TEC-MA-6130,Star Micronics TSP100 TSP143LAN Receipt Printer,Technology,Machines,258.95,1035.8,309
TEC-PH-5362,Nortel Business Series Terminal T7208 Digital phone,Technology,Phones,111.19,333.58,311
FUR-CH-4394,Global Armless Task Chair Royal Blue,Furniture,Chairs,42.69,213.43,303
FUR-TA-3347,Barricks Non-Folding Utility Table with Steel Legs Laminate Tops,Furniture,Tables,68.23,136.46,314
FUR-CH-4407,Global Ergonomic Managers Chair,Furniture,Chairs,126.69,253.37,303
TEC-AC-4158,Enermax Keyboard USB,Technology,Accessories,75.3,451.82,298
FUR-CH-5368,Novimex Bag Chairs Red,Furniture,Chairs,45.96,183.84,303
OFF-SU-2965,Acme Box Cutter Easy Grip,Office Supplies,Supplies,39.42,433.62,313
TEC-AC-5881,SanDisk Mouse Erganomic,Technology,Accessories,36.12,252.84,298
OFF-FA-6344,Vinyl Coated Wire Paper Clips in Organizer Box 800/Box,Office Supplies,Fasteners,9.18,45.92,306
OFF-PA-6567,Xerox 205,Office Supplies,Paper,5.18,20.74,310
